	DrugBank_ID	DrugBank_Name	Indication	Targets	Proximity	FDR
174	DB02701	Nicotinamide		BST1, SIRT5, LDHA, PARP1	-0.5068485177908361	<0.0001
175	DB02709	Resveratrol	Being investigated for the treatment of Herpes labialis infections (cold sores).	NR1I3, CSNK2A1, PTGS1, ITGB3, PTGS2, KHSRP, NR1I2, PI4K2B, SIRT1, NQO2, PPARA, ALOX15, ESR1, ITGA5, AKT1, YARS1, MTNR1B, ALOX5, SNCA, AHR, SLC2A1, MTNR1A, CLEC14A, APP, CBR1, PPARG	-0.4749588753479096	<0.0001
176	DB01782	Pyrazolanthrone		TTK, MAPK10, MAPK8IP1, MAPK8	-0.47269665768924346	<0.0001
177	DB01234	Dexamethasone	Dexamethasone and [ciprofloxacin] otic suspension is indicated for bacterial infections with inflammation in acute otitis media and acute otitis externa.[L10698] Intramuscular and intravenous injections are indicated for a number of endocrine, rheumatic, collagen, dermatologic, allergic, ophthalmic, gastrointestinal, respiratory, hematologic, neoplastic, edematous, and other conditions.[L10701] Oral tablets are indicated for the treatment of multiple myeloma.[L10710] An intravitreal implant is indicated for some forms of macular edema and non-infectious posterior uveitis affecting the posterior of the eye.[L10719] Various ophthalmic formulations are indicated for inflammatory conditions of the eye.[L10704,L10707,L10713,L10716,L10722,L10725]	ANXA1, NR0B1, NOS2, NR1I2, NR3C1	-0.46405571993993855	<0.0001
178	DB14649	Dexamethasone acetate		ANXA1, NR0B1, NOS2, NR1I2, NR3C1	-0.46405571993993855	<0.0001
179	DB00480	Lenalidomide	"Lenalidomide is indicated for the treatment of adult patients with multiple myeloma (MM) in combination with dexamethasone. It is also indicated as maintenance therapy in multiple myeloma following autologous hematopoietic stem cell transplantation (auto-HSCT).

It is indicated for the treatment of adult patients with transfusion-dependent anemia due to low- or intermediate-1-risk myelodysplastic syndromes (MDS) associated with a deletion 5q cytogenetic abnormality with or without additional cytogenetic abnormalities.

Lenalidomide is indicated for the treatment of adult patients with mantle cell lymphoma (MCL) whose disease has relapsed or progressed after two prior therapies, one of which included bortezomib.

In combination with a rituximab product, lenalidomide is indicated for the treatment of adult patients with previously treated follicular lymphoma (FL) or previously treated marginal zone lymphoma (MZL).[L16028]"	PTGS2, TNFSF11, CDH5, CRBN	-0.45794131460756615	<0.0001
180	DB07374	Anisomycin		RPL37, RPL11, RPL8, RPL23A, SNU13, RPL19, RSL24D1, RPL26L1, RPL23, RPL3, RPL13A, RPL15, RPL10L	-0.4533425525741257	<0.0001
181	DB01076	Atorvastatin	"Atorvastatin is indicated for the treatment of several types of dyslipidemias, including primary hyperlipidemia and mixed dyslipidemia in adults, hypertriglyceridemia, primary dysbetalipoproteinemia, homozygous familial hypercholesterolemia, and heterozygous familial hypercholesterolemia in adolescent patients with failed dietary modifications.[A177397]

Dyslipidemia describes an elevation of plasma cholesterol, triglycerides or both as well as to the presence of low levels of high-density lipoprotein. This condition represents an increased risk for the development of atherosclerosis.[L6025] 

Atorvastatin is indicated, in combination with dietary modifications, to prevent cardiovascular events in patients with cardiac risk factors and/or abnormal lipid profiles.[A177397]

Atorvastatin can be used as a preventive agent for myocardial infarction, stroke, revascularization, and angina, in patients without coronary heart disease but with multiple risk factors and in patients with type 2 diabetes without coronary heart disease but multiple risk factors.[A177397]

Atorvastatin may be used as a preventive agent for non-fatal myocardial infarction, fatal and non-fatal stroke, revascularization procedures, hospitalization for congestive heart failure and angina in patients with coronary heart disease.[A177397]

Prescribing of statin medications is considered standard practice following any cardiovascular events and for people with a moderate to high risk of development of CVD. Statin-indicated conditions include diabetes mellitus, clinical atherosclerosis (including myocardial infarction, acute coronary syndromes, stable angina, documented coronary artery disease, stroke, trans ischemic attack (TIA), documented carotid disease, peripheral artery disease, and claudication), abdominal aortic aneurysm, chronic kidney disease, and severely elevated LDL-C levels.[A181087, A181406]"	NR1I3, DPP4, AHR, HMGCR, HDAC2	-0.44078695740168045	<0.0001
182	DB07557	3,20-Pregnanedione		RXRA, NR1I3, NCOA1, AKR1D1	-0.42774563637577134	<0.0001
183	DB00704	Naltrexone	Used as an adjunct to a medically supervised behaviour modification program in the maintenance of opiate cessation in individuals who were formerly physically dependent on opiates and who have successfully undergone detoxification. Also used for the management of alcohol dependence in conjunction with a behavioural modification program.	OPRM1, OPRK1, SIGMAR1, OPRD1	-0.42604579452489494	<0.0001
184	DB02010	Staurosporine		PRKCQ, ZAP70, LCK, PIK3CG, MAPKAPK2, ITK, GSK3B, CDK2, PIM1, CSK, SYK, PDPK1, CHRM1	-0.41706837617249914	<0.0001
185	DB04841	Flunarizine	Used in the prophylaxis of migraine, occlusive peripheral vascular disease, vertigo of central and peripheral origin, and as an adjuvant in the therapy of epilepsy.	CALM1, CACNA1H, CACNA1G, HRH1, CACNA1I	-0.409991003921515	<0.0001
186	DB00642	Pemetrexed	Used in combination with cisplatin for the treatment of malignant pleural mesothelioma in adults whose disease is unresectable or who otherwise are not candidates for potentially curative surgery. Also used as a monotherapy for the treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) after prior chemotherapy	GART, DHFR, TYMS, ATIC	-0.39005949784244004	<0.0001
187	DB01103	Quinacrine	For the treatment of giardiasis and cutaneous leishmaniasis and the management of malignant effusions.	PLA2G6, PLA2G4A, PLCL1	-0.3698729717011617	<0.0001
188	DB07841	Geranylgeranyl diphosphate		PGGT1B, FNTA, FDPS, FNTB, RABGGTB, RABGGTA, GGPS1	-0.3483359123147294	<0.0001
189	DB00619	Imatinib	For the treatment of Philadelphia chromosome positive chronic myeloid leukemia (Ph+ CML), Ph+ acute lymphoblastic leukaemia, myelodysplastic/myeloproliferative diseases, aggressive systemic mastocytosis, hypereosinophilic syndrome and/or chronic eosinophilic leukemia (CEL), dermatofibrosarcoma protuberans, and malignant gastrointestinal stromal tumors (GIST).	PDGFRA, PDGFRB, DDR1, NTRK1, KIT, RET, ABL1, CSF1R, BCR	-0.3299111272938949	<0.0001
190	DB00622	Nicardipine	Used for the management of patients with chronic stable angina and for the treatment of hypertension.	CHRM4, CALM1, CHRM3, CACNA1D, PDE1A, CACNB2, ADRA1D, ADRA1B, CHRM2, ADRA1A, CHRM5, CACNA1C, PDE1B, CACNA2D1, CHRM1	-0.3166319619225809	<0.0001
191	DB02052	Indirubin-3'-monoxime		CDK1, CDK5R1, GSK3B, CDK5, CDK2, AHR	-0.29333818588259314	<0.0001
